t,motor_tested,curr_target_mA,on_target,i_q_RI8523_mA,futek_torque_Nm
0.22381305694580078,RI8523,-5.0,0,0.018,8.821157095302182,-0.0027000823999749346
0.22748947143554688,RI8523,-5.0,0,0.018,8.829995930067014,0.009450288399915519
0.23134922981262207,RI8523,-5.0,0,0.018,8.838834764831846,-0.0013500411999874673
0.2352161407470703,RI8523,-5.0,0,0.018,8.847673599596678,-0.010800329599902972
0.23926186561584473,RI8523,-5.0,0,0.018,8.838834764831846,0.0
0.24324655532836914,RI8523,-5.0,0,0.018,8.847673599596678,-0.005400164799953089
0.24722528457641602,RI8523,-5.0,0,0.018,8.847673599596678,0.0
0.2539093494415283,RI8523,-5.0,0,0.018,8.821157095302182,-0.005400164799953089
0.25789523124694824,RI8523,-5.0,0,0.018,8.829995930067014,-0.010800329599902972
0.2616274356842041,RI8523,-5.0,0,0.018,8.847673599596678,-0.0027000823999749346
0.26554441452026367,RI8523,-5.0,0,0.018,8.838834764831846,-0.009450288399915505
0.26810336112976074,RI8523,-5.0,0,0.018,8.838834764831846,-0.006750205999940556
0.2704777717590332,RI8523,-5.0,0,0.018,8.803479425772519,0.0013500411999874812
0.27281832695007324,RI8523,-5.0,0,0.018,8.838834764831846,-0.004050123599962416
0.2750422954559326,RI8523,-5.0,0,0.018,8.838834764831846,-0.01620049439985287
0.27744460105895996,RI8523,-5.0,0,0.018,8.838834764831846,-0.004050123599962416
0.28027987480163574,RI8523,-5.0,0,0.018,8.829995930067014,-0.006750205999940556
0.28278446197509766,RI8523,-5.0,0,0.018,8.838834764831846,-0.008100247199928023
0.2851405143737793,RI8523,-5.0,0,0.018,8.856512434361509,-0.008100247199928023
0.2874760627746582,RI8523,-5.0,0,0.018,8.865351269126341,-0.012150370799890453
0.2898142337799072,RI8523,-5.0,0,0.018,8.838834764831846,-0.01350041199987792
0.292405366897583,RI8523,-5.0,0,0.018,8.847673599596678,-0.0013500411999874673
0.2949092388153076,RI8523,-5.0,0,0.018,8.856512434361509,-0.008100247199928023
0.2973465919494629,RI8523,-5.0,0,0.018,8.865351269126341,-0.009450288399915505
0.2997591495513916,RI8523,-5.0,0,0.018,8.856512434361509,-0.0027000823999749346
0.30255722999572754,RI8523,-5.0,0,0.018,8.838834764831846,-0.008100247199928023
0.3055603504180908,RI8523,-5.0,0,0.018,8.856512434361509,-0.01620049439985287
0.30858707427978516,RI8523,-5.0,0,0.018,8.81231826053735,-0.010800329599902972
0.31163573265075684,RI8523,-5.0,0,0.018,8.829995930067014,-0.006750205999940556
0.31467199325561523,RI8523,-5.0,0,0.018,8.838834764831846,-0.004050123599962416
0.31769657135009766,RI8523,-5.0,0,0.018,8.847673599596678,0.00675020599994057
0.3207404613494873,RI8523,-5.0,0,0.018,8.856512434361509,-0.006750205999940556
0.32375168800354004,RI8523,-5.0,0,0.018,8.838834764831846,-0.010800329599902972
0.3275797367095947,RI8523,-5.0,0,0.018,8.838834764831846,0.0
0.3309929370880127,RI8523,-5.0,0,0.018,8.847673599596678,-0.009450288399915505
0.3338503837585449,RI8523,-5.0,0,0.018,8.838834764831846,-0.006750205999940556
0.3368813991546631,RI8523,-5.0,0,0.018,8.829995930067014,0.0
0.3404252529144287,RI8523,-5.0,0,0.018,8.847673599596678,-0.008100247199928023
0.34307026863098145,RI8523,-5.0,0,0.018,8.838834764831846,-0.006750205999940556
0.3460731506347656,RI8523,-5.0,0,0.018,8.865351269126341,-0.012150370799890453
0.34903478622436523,RI8523,-5.0,0,0.018,8.847673599596678,-0.010800329599902972
0.3520345687866211,RI8523,-5.0,0,0.018,8.838834764831846,-0.004050123599962416
0.3549306392669678,RI8523,-5.0,0,0.018,8.838834764831846,-0.009450288399915505
0.357846736907959,RI8523,-5.0,0,0.018,8.847673599596678,-0.009450288399915505
0.36095738410949707,RI8523,-5.0,0,0.018,8.829995930067014,0.0013500411999874812
0.3637971878051758,RI8523,-5.0,0,0.018,8.847673599596678,-0.006750205999940556
0.3667426109313965,RI8523,-5.0,0,0.018,8.874190103891173,-0.0027000823999749346
0.36963796615600586,RI8523,-5.0,0,0.018,8.874190103891173,-0.006750205999940556
0.37264442443847656,RI8523,-5.0,0,0.018,8.847673599596678,-0.008100247199928023
0.37575817108154297,RI8523,-5.0,0,0.018,8.838834764831846,-0.009450288399915505
0.3785667419433594,RI8523,-5.0,0,0.018,8.829995930067014,-0.005400164799953089
0.38157010078430176,RI8523,-5.0,0,0.018,8.847673599596678,-0.005400164799953089
0.38455986976623535,RI8523,-5.0,0,0.018,8.829995930067014,-0.004050123599962416
0.3877546787261963,RI8523,-5.0,0,0.018,8.847673599596678,-0.004050123599962416
0.3905928134918213,RI8523,-5.0,0,0.018,8.829995930067014,0.0
0.3936328887939453,RI8523,-5.0,0,0.018,8.847673599596678,-0.005400164799953089
0.3966646194458008,RI8523,-5.0,0,0.018,8.838834764831846,-0.0027000823999749346
0.3997015953063965,RI8523,-5.0,0,0.018,8.856512434361509,0.0027000823999749485
0.405259370803833,RI8523,-5.0,0,0.018,8.821157095302182,0.0013500411999874812
0.40967726707458496,RI8523,-5.0,0,0.018,8.838834764831846,-0.006750205999940556
0.414595365524292,RI8523,-5.0,0,0.018,8.829995930067014,-0.0027000823999749346
0.42020320892333984,RI8523,-5.0,0,0.018,8.847673599596678,-0.004050123599962416
0.4243044853210449,RI8523,-5.0,0,0.018,8.838834764831846,-0.004050123599962416
0.4276251792907715,RI8523,-5.0,0,0.018,8.856512434361509,0.0013500411999874812
0.4325437545776367,RI8523,-5.0,0,0.018,8.847673599596678,0.0027000823999749485
0.4374535083770752,RI8523,-5.0,0,0.018,8.865351269126341,-0.009450288399915505
0.44005894660949707,RI8523,-5.0,0,0.018,8.865351269126341,-0.0013500411999874673
0.44283580780029297,RI8523,-5.0,0,0.018,8.838834764831846,-0.009450288399915505
0.44556474685668945,RI8523,-5.0,0,0.018,8.838834764831846,-0.0027000823999749346
0.44863343238830566,RI8523,-5.0,0,0.018,8.821157095302182,-0.0013500411999874673
0.45160865783691406,RI8523,-5.0,0,0.018,8.829995930067014,-0.008100247199928023
0.4546060562133789,RI8523,-5.0,0,0.018,8.838834764831846,-0.012150370799890453
0.4574463367462158,RI8523,-5.0,0,0.018,8.821157095302182,-0.012150370799890453
0.46071529388427734,RI8523,-5.0,0,0.018,8.838834764831846,-0.006750205999940556
0.46629977226257324,RI8523,-5.0,0,0.018,8.838834764831846,-0.005400164799953089
0.4704442024230957,RI8523,-5.0,0,0.018,8.856512434361509,0.0013500411999874812
0.4732978343963623,RI8523,-5.0,0,0.018,8.829995930067014,-0.01350041199987792
0.47650885581970215,RI8523,-5.0,0,0.018,8.847673599596678,-0.008100247199928023
0.4798853397369385,RI8523,-5.0,0,0.018,8.829995930067014,-0.004050123599962416
0.4838387966156006,RI8523,-5.0,0,0.018,8.838834764831846,0.0
0.48682188987731934,RI8523,-5.0,0,0.018,8.829995930067014,-0.006750205999940556
0.489898681640625,RI8523,-5.0,0,0.018,8.838834764831846,-0.0013500411999874673
0.4943852424621582,RI8523,-5.0,0,0.018,8.838834764831846,0.0
0.49802398681640625,RI8523,-5.0,0,0.018,8.856512434361509,-0.0027000823999749346
0.501227617263794,RI8523,-5.0,0,0.018,8.838834764831846,-0.01350041199987792
0.5062391757965088,RI8523,-5.0,0,0.018,8.874190103891173,-0.005400164799953089
0.5096635818481445,RI8523,-5.0,0,0.018,8.856512434361509,-0.004050123599962416
0.5150589942932129,RI8523,-5.0,0,0.018,8.847673599596678,-0.008100247199928023
0.5203366279602051,RI8523,-5.0,0,0.018,8.821157095302182,-0.0027000823999749346
0.5253453254699707,RI8523,-5.0,0,0.018,8.847673599596678,-0.008100247199928023
0.5291552543640137,RI8523,-5.0,0,0.018,8.838834764831846,-0.009450288399915505
0.5334126949310303,RI8523,-5.0,0,0.018,8.829995930067014,-0.010800329599902972
0.5384843349456787,RI8523,-5.0,0,0.018,8.838834764831846,-0.008100247199928023
0.5420808792114258,RI8523,-5.0,0,0.018,8.838834764831846,-0.008100247199928023
0.5453546047210693,RI8523,-5.0,0,0.018,8.838834764831846,-0.28620873439741457
0.5492210388183594,RI8523,-5.0,0,0.018,8.829995930067014,-1.0044306527909166
0.5533640384674072,RI8523,-5.0,0,0.018,7.574881393460892,-1.109733866389965
0.5572159290313721,RI8523,-5.0,0,359.802,-4.914392129246506,-0.8451257911923594
1.0609767436981201,RI8523,-5.0,1,354.294,-4.993941642129993,-0.7587231543931388
1.063962697982788,RI8523,-5.0,1,354.294,-5.0027804768948245,-0.750622907193214
1.067152738571167,RI8523,-5.0,1,354.294,-5.011619311659657,-0.7722235663930167
1.0703125,RI8523,-5.0,1,354.294,-4.993941642129993,-0.7654733603930793
1.0731360912322998,RI8523,-5.0,1,354.285,-4.985102807365161,-0.7573731131931514
1.0761799812316895,RI8523,-5.0,1,354.285,-4.9762639726003295,-0.7519729483932014
1.0791723728179932,RI8523,-5.0,1,354.285,-5.0027804768948245,-0.7587231543931388
1.0821478366851807,RI8523,-5.0,1,354.276,-5.0027804768948245,-0.750622907193214
1.085120439529419,RI8523,-5.0,1,354.276,-4.993941642129993,-0.7587231543931388
1.0881249904632568,RI8523,-5.0,1,354.276,-5.0027804768948245,-0.7587231543931388
1.09088134765625,RI8523,-5.0,1,354.276,-4.985102807365161,-0.7654733603930793
1.0943233966827393,RI8523,-5.0,1,354.267,-4.993941642129993,-0.7776237311929698
1.0969529151916504,RI8523,-5.0,1,354.267,-4.985102807365161,-0.7654733603930793
1.0999717712402344,RI8523,-5.0,1,354.267,-5.011619311659657,-0.7641233191930918
1.1028969287872314,RI8523,-5.0,1,354.258,-4.993941642129993,-0.7573731131931514
1.105752944946289,RI8523,-5.0,1,354.258,-4.9762639726003295,-0.7708735251930292
1.1087491512298584,RI8523,-5.0,1,354.258,-5.011619311659657,-0.7573731131931514
1.1117513179779053,RI8523,-5.0,1,354.258,-4.985102807365161,-0.7492728659932233
1.114661455154419,RI8523,-5.0,1,354.249,-4.9762639726003295,-0.7600731955931262
1.1177475452423096,RI8523,-5.0,1,354.249,-4.967425137835497,-0.7573731131931514
1.1206753253936768,RI8523,-5.0,1,354.249,-4.993941642129993,-0.7668234015930668
1.1236882209777832,RI8523,-5.0,1,354.24,-5.0292969811893204,-0.750622907193214
1.1273820400238037,RI8523,-5.0,1,354.24,-5.0027804768948245,-0.7600731955931262
1.1301164627075195,RI8523,-5.0,1,354.24,-4.985102807365161,-0.7614232367931137
1.1328825950622559,RI8523,-5.0,1,354.24,-5.0027804768948245,-0.7695234839930418
1.135918140411377,RI8523,-5.0,1,354.231,-5.0027804768948245,-0.7614232367931137
1.1388299465179443,RI8523,-5.0,1,354.231,-5.011619311659657,-0.7438727011932734
1.141855001449585,RI8523,-5.0,1,354.231,-5.0027804768948245,-0.7533229895931889
1.1448967456817627,RI8523,-5.0,1,354.231,-5.011619311659657,-0.7668234015930668
1.1478946208953857,RI8523,-5.0,1,354.222,-5.0027804768948245,-0.750622907193214
1.150932788848877,RI8523,-5.0,1,354.222,-4.993941642129993,-0.7614232367931137
1.1539857387542725,RI8523,-5.0,1,354.222,-4.993941642129993,-0.7519729483932014
1.1569938659667969,RI8523,-5.0,1,354.213,-5.011619311659657,-0.7614232367931137
1.1600408554077148,RI8523,-5.0,1,354.213,-5.0027804768948245,-0.7533229895931889
1.1636154651641846,RI8523,-5.0,1,354.213,-5.0027804768948245,-0.7722235663930167
1.166205644607544,RI8523,-5.0,1,354.213,-4.9762639726003295,-0.7641233191930918
1.1691231727600098,RI8523,-5.0,1,354.204,-4.967425137835497,-0.7546730307931764
1.172044038772583,RI8523,-5.0,1,354.204,-4.9762639726003295,-0.7587231543931388
1.1757948398590088,RI8523,-5.0,1,354.204,-4.993941642129993,-0.7708735251930292
1.1787400245666504,RI8523,-5.0,1,354.195,-4.9762639726003295,-0.7573731131931514
1.181159257888794,RI8523,-5.0,1,354.195,-4.9762639726003295,-0.7492728659932233
1.183732032775879,RI8523,-5.0,1,354.195,-4.993941642129993,-0.7654733603930793
1.1867847442626953,RI8523,-5.0,1,354.195,-4.985102807365161,-0.7573731131931514
1.1897354125976562,RI8523,-5.0,1,354.186,-4.985102807365161,-0.7533229895931889
1.1927473545074463,RI8523,-5.0,1,354.186,-4.967425137835497,-0.7533229895931889
1.1958413124084473,RI8523,-5.0,1,354.186,-4.993941642129993,-0.7654733603930793
1.1988728046417236,RI8523,-5.0,1,354.186,-5.011619311659657,-0.7560230719931639
1.2017183303833008,RI8523,-5.0,1,354.177,-5.011619311659657,-0.7627732779931045
1.204892873764038,RI8523,-5.0,1,354.177,-4.985102807365161,-0.7654733603930793
1.207855224609375,RI8523,-5.0,1,354.177,-5.0027804768948245,-0.7654733603930793
1.2107365131378174,RI8523,-5.0,1,354.177,-4.9762639726003295,-0.7479228247932358
1.2150282859802246,RI8523,-5.0,1,354.168,-4.985102807365161,-0.7600731955931262
1.2179129123687744,RI8523,-5.0,1,354.168,-5.0027804768948245,-0.7627732779931045
1.221003770828247,RI8523,-5.0,1,354.168,-5.0027804768948245,-0.7668234015930668
1.2247543334960938,RI8523,-5.0,1,354.159,-5.011619311659657,-0.7560230719931639
1.2281086444854736,RI8523,-5.0,1,354.159,-5.0027804768948245,-0.7668234015930668
1.2312157154083252,RI8523,-5.0,1,354.159,-4.993941642129993,-0.7614232367931137
1.2343459129333496,RI8523,-5.0,1,354.159,-4.985102807365161,-0.7546730307931764
1.2371881008148193,RI8523,-5.0,1,354.15,-4.967425137835497,-0.7600731955931262
1.2400507926940918,RI8523,-5.0,1,354.15,-4.985102807365161,-0.7546730307931764
1.243065357208252,RI8523,-5.0,1,354.15,-4.9762639726003295,-0.7587231543931388
1.2459723949432373,RI8523,-5.0,1,354.15,-4.993941642129993,-0.7600731955931262
1.2490606307983398,RI8523,-5.0,1,354.15,-4.993941642129993,-0.7600731955931262
1.2525215148925781,RI8523,-5.0,1,354.141,-4.985102807365161,-0.7546730307931764
1.2560582160949707,RI8523,-5.0,1,354.141,-4.993941642129993,-0.7587231543931388
1.2587578296661377,RI8523,-5.0,1,354.141,-4.9762639726003295,-0.7600731955931262
1.2619273662567139,RI8523,-5.0,1,354.132,-4.993941642129993,-0.7587231543931388
1.265099287033081,RI8523,-5.0,1,354.132,-4.985102807365161,-0.7560230719931639
1.268688440322876,RI8523,-5.0,1,354.132,-4.993941642129993,-0.7573731131931514
1.2721247673034668,RI8523,-5.0,1,354.132,-5.0027804768948245,-0.7600731955931262
1.2748584747314453,RI8523,-5.0,1,354.132,-4.993941642129993,-0.7600731955931262
1.2778880596160889,RI8523,-5.0,1,354.123,-4.967425137835497,-0.750622907193214
1.2808942794799805,RI8523,-5.0,1,354.123,-4.985102807365161,-0.7533229895931889
1.2839434146881104,RI8523,-5.0,1,354.123,-4.985102807365161,-0.750622907193214
1.2869312763214111,RI8523,-5.0,1,354.123,-4.993941642129993,-0.7587231543931388
1.290060043334961,RI8523,-5.0,1,354.114,-4.993941642129993,-0.7479228247932358
1.2931573390960693,RI8523,-5.0,1,354.114,-4.985102807365161,-0.7695234839930418
1.2961180210113525,RI8523,-5.0,1,354.114,-5.020458146424488,-0.7492728659932233
1.2991211414337158,RI8523,-5.0,1,354.114,-4.985102807365161,-0.7573731131931514
1.3021583557128906,RI8523,-5.0,1,354.114,-4.993941642129993,-0.7560230719931639
1.3050453662872314,RI8523,-5.0,1,354.105,-4.993941642129993,-0.7479228247932358
1.307952880859375,RI8523,-5.0,1,354.105,-4.985102807365161,-0.7600731955931262
1.3109636306762695,RI8523,-5.0,1,354.105,-5.0027804768948245,-0.7668234015930668
1.3140368461608887,RI8523,-5.0,1,354.105,-4.9762639726003295,-0.7600731955931262
1.3167600631713867,RI8523,-5.0,1,354.105,-4.993941642129993,-0.7573731131931514
1.3197624683380127,RI8523,-5.0,1,354.096,-4.9762639726003295,-0.7641233191930918
1.3229031562805176,RI8523,-5.0,1,354.096,-4.985102807365161,-0.7560230719931639
1.3257603645324707,RI8523,-5.0,1,354.096,-4.993941642129993,-0.7546730307931764
1.3288581371307373,RI8523,-5.0,1,354.096,-4.985102807365161,-0.7560230719931639
1.3319296836853027,RI8523,-5.0,1,354.096,-4.993941642129993,-0.7492728659932233
1.3350446224212646,RI8523,-5.0,1,354.087,-4.9762639726003295,-0.7587231543931388
1.3377540111541748,RI8523,-5.0,1,354.087,-4.993941642129993,-0.750622907193214
1.3407471179962158,RI8523,-5.0,1,354.087,-4.985102807365161,-0.7519729483932014
1.3437614440917969,RI8523,-5.0,1,354.087,-4.993941642129993,-0.750622907193214
1.3468623161315918,RI8523,-5.0,1,354.087,-4.9762639726003295,-0.7425226599932859
1.3498284816741943,RI8523,-5.0,1,354.078,-4.985102807365161,-0.750622907193214
1.3528647422790527,RI8523,-5.0,1,354.078,-5.0027804768948245,-0.7546730307931764
1.355895757675171,RI8523,-5.0,1,354.078,-5.0027804768948245,-0.7641233191930918
1.3591721057891846,RI8523,-5.0,1,354.069,-4.985102807365161,-0.7573731131931514
1.362056016921997,RI8523,-5.0,1,354.069,-5.011619311659657,-0.7573731131931514
1.365004062652588,RI8523,-5.0,1,354.069,-5.0027804768948245,-0.7533229895931889
1.3680343627929688,RI8523,-5.0,1,354.069,-5.0027804768948245,-0.750622907193214
1.3711342811584473,RI8523,-5.0,1,354.069,-4.985102807365161,-0.7654733603930793
1.3743436336517334,RI8523,-5.0,1,354.06,-5.0027804768948245,-0.7627732779931045
1.3770716190338135,RI8523,-5.0,1,354.06,-4.9762639726003295,-0.7695234839930418
1.3804125785827637,RI8523,-5.0,1,354.06,-4.9762639726003295,-0.7519729483932014
1.383305311203003,RI8523,-5.0,1,354.06,-5.0027804768948245,-0.7452227423932609
1.3863472938537598,RI8523,-5.0,1,354.06,-4.985102807365161,-0.7438727011932734
1.3891549110412598,RI8523,-5.0,1,354.06,-5.0027804768948245,-0.7600731955931262
1.3924503326416016,RI8523,-5.0,1,354.051,-4.993941642129993,-0.7533229895931889
1.3953359127044678,RI8523,-5.0,1,354.051,-4.985102807365161,-0.7560230719931639
1.3981256484985352,RI8523,-5.0,1,354.051,-5.0027804768948245,-0.7492728659932233
1.4010565280914307,RI8523,-5.0,1,354.051,-5.0027804768948245,-0.750622907193214
1.4039711952209473,RI8523,-5.0,1,354.051,-4.985102807365161,-0.7546730307931764
1.4069719314575195,RI8523,-5.0,1,354.042,-4.985102807365161,-0.7425226599932859
1.4099926948547363,RI8523,-5.0,1,354.042,-4.993941642129993,-0.7546730307931764
1.4128458499908447,RI8523,-5.0,1,354.042,-4.967425137835497,-0.7479228247932358
1.4158461093902588,RI8523,-5.0,1,354.042,-4.9762639726003295,-0.7465727835932483
1.418842077255249,RI8523,-5.0,1,354.033,-4.985102807365161,-0.7587231543931388
1.4218370914459229,RI8523,-5.0,1,354.033,-4.985102807365161,-0.7411726187932984
1.4248485565185547,RI8523,-5.0,1,354.033,-4.9762639726003295,-0.7479228247932358
1.42777419090271,RI8523,-5.0,1,354.033,-5.0027804768948245,-0.7492728659932233
1.4307770729064941,RI8523,-5.0,1,354.033,-4.993941642129993,-0.7492728659932233
1.4337732791900635,RI8523,-5.0,1,354.024,-4.993941642129993,-0.7546730307931764
1.436763048171997,RI8523,-5.0,1,354.024,-4.985102807365161,-0.7627732779931045
1.439800500869751,RI8523,-5.0,1,354.024,-4.985102807365161,-0.7519729483932014
1.4428350925445557,RI8523,-5.0,1,354.024,-4.993941642129993,-0.7573731131931514
1.445934772491455,RI8523,-5.0,1,354.024,-4.985102807365161,-0.7560230719931639
1.4490327835083008,RI8523,-5.0,1,354.015,-4.958586303070666,-0.7560230719931639
1.4519398212432861,RI8523,-5.0,1,354.015,-4.985102807365161,-0.7519729483932014
1.4551012516021729,RI8523,-5.0,1,354.015,-5.0027804768948245,-0.7560230719931639
1.4579904079437256,RI8523,-5.0,1,354.015,-4.985102807365161,-0.7533229895931889
1.4609954357147217,RI8523,-5.0,1,354.015,-5.020458146424488,-0.7479228247932358
1.464034080505371,RI8523,-5.0,1,354.015,-5.020458146424488,-0.7479228247932358
1.4673683643341064,RI8523,-5.0,1,354.006,-4.985102807365161,-0.7600731955931262
1.4701330661773682,RI8523,-5.0,1,354.006,-4.9762639726003295,-0.750622907193214
1.473095178604126,RI8523,-5.0,1,354.006,-4.993941642129993,-0.7546730307931764
1.4762210845947266,RI8523,-5.0,1,354.006,-4.993941642129993,-0.7479228247932358
1.4790911674499512,RI8523,-5.0,1,354.006,-4.993941642129993,-0.7465727835932483
1.482100248336792,RI8523,-5.0,1,354.006,-5.011619311659657,-0.7411726187932984
1.4855949878692627,RI8523,-5.0,1,353.997,-5.0027804768948245,-0.7546730307931764
1.4881441593170166,RI8523,-5.0,1,353.997,-5.0027804768948245,-0.7533229895931889
1.4910712242126465,RI8523,-5.0,1,353.997,-5.0027804768948245,-0.7546730307931764
1.49397873878479,RI8523,-5.0,1,353.997,-4.993941642129993,-0.7573731131931514
1.496967077255249,RI8523,-5.0,1,353.997,-4.985102807365161,-0.7668234015930668
1.5001041889190674,RI8523,-5.0,1,353.997,-4.985102807365161,-0.7627732779931045
1.5028510093688965,RI8523,-5.0,1,353.988,-5.0027804768948245,-0.7560230719931639
1.5058438777923584,RI8523,-5.0,1,353.988,-4.967425137835497,-0.7519729483932014
1.5088448524475098,RI8523,-5.0,1,353.988,-5.011619311659657,-0.7411726187932984
1.5118472576141357,RI8523,-5.0,1,353.988,-4.993941642129993,-0.7479228247932358
1.5148568153381348,RI8523,-5.0,1,353.988,-5.020458146424488,-0.7465727835932483
1.5180511474609375,RI8523,-5.0,1,353.979,-4.993941642129993,-0.7492728659932233
1.5211725234985352,RI8523,-5.0,1,353.979,-4.993941642129993,-0.7479228247932358
1.5237882137298584,RI8523,-5.0,1,353.979,-4.985102807365161,-0.7546730307931764
