t,motor_tested,curr_target_mA,on_target,i_q_RI8523_mA,futek_torque_Nm
0.5014135837554932,RI8523,-10.0,1,303.21,-8.829995930067014,-1.2865892635883684
0.5051121711730957,RI8523,-10.0,1,302.71500000000003,-8.847673599596678,-1.287939304788356
0.5086627006530762,RI8523,-10.0,1,302.175,-8.838834764831846,-1.285239222388381
0.5125143527984619,RI8523,-10.0,1,301.797,-8.829995930067014,-1.287939304788356
0.5165612697601318,RI8523,-10.0,1,301.401,-8.838834764831846,-1.2919894283883184
0.5201847553253174,RI8523,-10.0,1,300.987,-8.803479425772519,-1.2730888515884906
0.5243937969207764,RI8523,-10.0,1,300.546,-8.785801756242854,-1.2595884395886128
0.5280342102050781,RI8523,-10.0,1,300.087,-8.81231826053735,-1.258238398388622
0.531578779220581,RI8523,-10.0,1,299.34000000000003,-8.794640591007687,-1.2487881099887128
0.5345926284790039,RI8523,-10.0,1,298.242,-8.821157095302182,-1.2285374919888945
0.5373656749725342,RI8523,-10.0,1,297.315,-8.821157095302182,-1.1650855555894672
0.5400469303131104,RI8523,-10.0,1,296.253,-8.794640591007687,-1.0260313119907223
0.5429856777191162,RI8523,-10.0,1,295.02,-8.829995930067014,-0.9085777275917867
0.5455329418182373,RI8523,-10.0,1,293.598,-8.794640591007687,-0.7344224127933612
0.5480532646179199,RI8523,-10.0,1,291.897,-8.741607582418695,-0.36721120639668214
0.5510344505310059,RI8523,-10.0,1,289.73699999999997,-8.706252243359367,-0.18630568559831603
0.5535616874694824,RI8523,-10.0,1,286.749,-8.644380400005545,-0.8248751731925442
0.5558345317840576,RI8523,-10.0,1,282.384,-8.547153217592395,-1.0881332071901653
0.5586769580841064,RI8523,-10.0,1,275.769,-8.317343513706767,-1.008480776390882
0.5616514682769775,RI8523,-10.0,1,269.694,-8.441087200414414,-0.9976804467909822
0.5649600028991699,RI8523,-10.0,1,262.629,-8.609025060946218,-1.0138809411908318
0.5680873394012451,RI8523,-10.0,1,255.10500000000002,-8.847673599596678,-0.7951742667928134
0.571150541305542,RI8523,-10.0,1,247.26600000000002,-8.821157095302182,-0.09720296639912362
0.5744519233703613,RI8523,-10.0,1,239.076,-8.706252243359367,-0.9922802819910325
0.5777456760406494,RI8523,-10.0,1,230.427,-8.785801756242854,-1.0287313943907004
0.5809469223022461,RI8523,-10.0,1,221.391,-8.803479425772519,-0.6736705587939089
0.5851688385009766,RI8523,-10.0,1,211.941,-8.741607582418695,-0.7033714651936429
0.5889854431152344,RI8523,-10.0,1,202.05,-8.502959043768236,-0.8329754203924722
0.5919606685638428,RI8523,-10.0,1,185.661,-8.352698852766094,-0.6345193639942658
0.5949022769927979,RI8523,-10.0,1,159.714,-8.66205806953521,-0.46576421399579004
0.5976355075836182,RI8523,-10.0,1,131.652,-8.706252243359367,-0.7479228247932422
0.6005351543426514,RI8523,-10.0,1,101.844,-8.441087200414414,-0.5386664387951328
0.603233814239502,RI8523,-10.0,1,76.78800000000001,-8.458764869944076,-0.3078093935972206
0.6058328151702881,RI8523,-10.0,1,40.47300000000001,-8.697413408594537,-0.6925711355937398
0.6087000370025635,RI8523,-10.0,1,11.475000000000023,-8.23779400082328,-0.6061684987945193
0.611274242401123,RI8523,-10.0,1,30.600000000000023,-7.000357133746822,-0.09855300759911109
0.6141080856323242,RI8523,-10.0,1,70.524,-8.28198817464744,-0.7020214239936554
0.6169600486755371,RI8523,-10.0,1,111.53699999999998,-7.742819253992697,-0.6561200231940717
0.6199734210968018,RI8523,-10.0,1,141.94799999999998,-8.025661966467316,-0.13230403759880752
0.6223936080932617,RI8523,-10.0,1,182.86199999999997,-7.530687219636732,-0.6628702291940091
0.62538743019104,RI8523,-10.0,1,213.78599999999994,-7.6455920715795465,-0.6291191991943127
0.628448486328125,RI8523,-10.0,1,244.25099999999998,-7.848885271170679,-0.21870667439802496
0.631173849105835,RI8523,-10.0,1,285.552,-7.362749359104927,-0.6426196111941906
0.6344771385192871,RI8523,-10.0,1,316.422,-7.804691097346519,-0.5413665211951078
0.6375329494476318,RI8523,-10.0,1,357.48,-7.46881537628291,-0.12555383159886696
0.6406207084655762,RI8523,-10.0,1,28.74599999999998,-7.680947410638874,-0.6196689107944003
0.6439647674560547,RI8523,-10.0,1,57.17700000000002,-9.48406970266457,-0.5157157383953394
0.6468136310577393,RI8523,-10.0,1,86.11199999999997,-9.28961533783827,-0.13500411999878245
0.6496963500976562,RI8523,-10.0,1,114.822,-8.847673599596678,-0.5629671803949137
0.6523845195770264,RI8523,-10.0,1,142.64099999999996,-8.9095454429505,-0.6129187047944598
0.6553657054901123,RI8523,-10.0,1,169.83000000000004,-8.66205806953521,-0.47116437879574313
0.6580765247344971,RI8523,-10.0,1,197.019,-9.634329893666711,-0.07425226599933338
0.6611709594726562,RI8523,-10.0,1,231.98400000000004,-9.174710485895456,-0.5764675923947916
0.6641011238098145,RI8523,-10.0,1,257.30999999999995,-9.05096679918781,-0.5305661915952048
0.6670506000518799,RI8523,-10.0,1,282.70799999999997,-9.236582329249279,-0.3321101351969983
0.6698071956634521,RI8523,-10.0,1,307.53,-8.9095454429505,-0.26460807519760865
0.672654390335083,RI8523,-10.0,1,331.6859999999999,-8.555992052357226,-0.5413665211951078
0.675523042678833,RI8523,-10.0,1,355.5630000000001,-9.130516312071297,-0.49276503799554916
0.6786532402038574,RI8523,-10.0,1,19.557000000000016,-8.432248365649581,-0.3253599291970609
0.6812942028045654,RI8523,-10.0,1,40.950000000000045,-10.862927925978338,-0.08505259559923317
0.6841671466827393,RI8523,-10.0,1,61.8119999999999,-8.57366972188689,-0.5265160679952423
0.6871969699859619,RI8523,-10.0,1,86.55300000000011,-8.538314382827563,-0.4995152439954833
0.6901817321777344,RI8523,-10.0,1,103.02299999999991,-8.432248365649581,-0.49411507919553666
0.6931581497192383,RI8523,-10.0,1,117.0809999999999,-8.865351269126341,-0.4576639667958653
0.695932149887085,RI8523,-10.0,1,128.78099999999995,-8.511797878533068,-0.3874618243965007
0.6985945701599121,RI8523,-10.0,1,138.13200000000006,-8.81231826053735,-0.3550608355967917
0.7015981674194336,RI8523,-10.0,1,145.31400000000008,-8.635541565240713,-0.3051093111972424
0.7042233943939209,RI8523,-10.0,1,150.4079999999999,-8.81231826053735,-0.26595811639759614
0.706944465637207,RI8523,-10.0,1,153.61200000000008,-8.785801756242854,-0.21600659199805003
0.7099061012268066,RI8523,-10.0,1,155.16000000000008,-8.81231826053735,-0.07695234839930515
