t,motor_tested,curr_target_mA,on_target,i_q_RI8523_mA,futek_torque_Nm
0.7341659069061279,RI8523,-10.0,1,326.214,-8.829995930067014,-1.5471472151860084
0.7386293411254883,RI8523,-10.0,1,326.115,-8.847673599596678,-1.543097091586046
0.7432010173797607,RI8523,-10.0,1,325.953,-8.803479425772519,-1.545797173986021
0.7464251518249512,RI8523,-10.0,1,325.845,-8.81231826053735,-1.5484972563859958
0.7490348815917969,RI8523,-10.0,1,325.782,-8.829995930067014,-1.5484972563859958
0.7517445087432861,RI8523,-10.0,1,325.692,-8.829995930067014,-1.5498472975859865
0.7542190551757812,RI8523,-10.0,1,325.584,-8.829995930067014,-1.5444471327860334
0.7568588256835938,RI8523,-10.0,1,325.494,-8.838834764831846,-1.551197338785974
0.7592861652374268,RI8523,-10.0,1,325.404,-8.821157095302182,-1.5525473799859615
0.7615871429443359,RI8523,-10.0,1,325.314,-8.838834764831846,-1.5525473799859615
0.7642829418182373,RI8523,-10.0,1,325.197,-8.838834764831846,-1.5565975035859239
0.766707181930542,RI8523,-10.0,1,325.098,-8.847673599596678,-1.5552474623859365
0.769331693649292,RI8523,-10.0,1,324.999,-8.838834764831846,-1.5592975859858988
0.7718117237091064,RI8523,-10.0,1,324.9,-8.847673599596678,-1.5592975859858988
0.7743842601776123,RI8523,-10.0,1,324.81,-8.829995930067014,-1.5525473799859615
0.7772393226623535,RI8523,-10.0,1,324.702,-8.856512434361509,-1.561997668385877
0.7797117233276367,RI8523,-10.0,1,324.603,-8.829995930067014,-1.5565975035859239
0.7821478843688965,RI8523,-10.0,1,324.504,-8.856512434361509,-1.5606476271858896
0.7846276760101318,RI8523,-10.0,1,324.405,-8.829995930067014,-1.5592975859858988
0.7870001792907715,RI8523,-10.0,1,324.297,-8.821157095302182,-1.5579475447859115
0.7920031547546387,RI8523,-10.0,1,324.189,-8.856512434361509,-1.551197338785974
0.7946133613586426,RI8523,-10.0,1,324.081,-8.865351269126341,-1.5606476271858896
0.797109842300415,RI8523,-10.0,1,324.0,-8.847673599596678,-1.561997668385877
0.7996792793273926,RI8523,-10.0,1,323.892,-8.81231826053735,-1.5525473799859615
0.8020138740539551,RI8523,-10.0,1,323.784,-8.838834764831846,-1.5714479567857893
0.8043537139892578,RI8523,-10.0,1,323.66700000000003,-8.856512434361509,-1.5565975035859239
0.80731201171875,RI8523,-10.0,1,323.586,-8.829995930067014,-1.5579475447859115
0.8096654415130615,RI8523,-10.0,1,323.478,-8.838834764831846,-1.5538974211859489
0.8123409748077393,RI8523,-10.0,1,323.397,-8.829995930067014,-1.567397833185827
0.8151674270629883,RI8523,-10.0,1,323.31600000000003,-8.847673599596678,-1.5579475447859115
0.8181884288787842,RI8523,-10.0,1,323.235,-8.829995930067014,-1.5565975035859239
0.8212940692901611,RI8523,-10.0,1,323.145,-8.829995930067014,-1.567397833185827
0.8236198425292969,RI8523,-10.0,1,323.037,-8.829995930067014,-1.5498472975859865
0.826347827911377,RI8523,-10.0,1,322.929,-8.856512434361509,-1.5687478743858143
0.8297176361083984,RI8523,-10.0,1,322.722,-8.81231826053735,-1.5660477919858393
0.8327059745788574,RI8523,-10.0,1,322.605,-8.847673599596678,-1.561997668385877
0.8350603580474854,RI8523,-10.0,1,322.497,-8.829995930067014,-1.564697750785852
0.8374183177947998,RI8523,-10.0,1,322.371,-8.847673599596678,-1.5592975859858988
0.8398809432983398,RI8523,-10.0,1,322.254,-8.838834764831846,-1.564697750785852
0.8422999382019043,RI8523,-10.0,1,322.164,-8.847673599596678,-1.5565975035859239
0.8452229499816895,RI8523,-10.0,1,322.074,-8.856512434361509,-1.57279799798578
0.8494298458099365,RI8523,-10.0,1,321.975,-8.829995930067014,-1.5633477095858646
0.8520994186401367,RI8523,-10.0,1,321.894,-8.847673599596678,-1.5781981627857298
0.854454755783081,RI8523,-10.0,1,321.795,-8.847673599596678,-1.564697750785852
0.8573596477508545,RI8523,-10.0,1,321.705,-8.821157095302182,-1.5660477919858393
0.8603191375732422,RI8523,-10.0,1,321.615,-8.829995930067014,-1.5687478743858143
0.863624095916748,RI8523,-10.0,1,321.525,-8.847673599596678,-1.5687478743858143
0.8664772510528564,RI8523,-10.0,1,321.435,-8.838834764831846,-1.561997668385877
0.8701736927032471,RI8523,-10.0,1,321.345,-8.829995930067014,-1.564697750785852
0.8727140426635742,RI8523,-10.0,1,321.246,-8.847673599596678,-1.5552474623859365
0.8755872249603271,RI8523,-10.0,1,321.165,-8.829995930067014,-1.5633477095858646
0.8787734508514404,RI8523,-10.0,1,321.075,-8.847673599596678,-1.5606476271858896
0.8816328048706055,RI8523,-10.0,1,320.976,-8.821157095302182,-1.561997668385877
0.8845536708831787,RI8523,-10.0,1,320.895,-8.838834764831846,-1.5606476271858896
0.887589693069458,RI8523,-10.0,1,320.805,-8.856512434361509,-1.5579475447859115
0.8905386924743652,RI8523,-10.0,1,320.724,-8.829995930067014,-1.570097915585802
0.8936240673065186,RI8523,-10.0,1,320.634,-8.829995930067014,-1.5552474623859365
0.896216869354248,RI8523,-10.0,1,320.544,-8.838834764831846,-1.5552474623859365
0.8992831707000732,RI8523,-10.0,1,320.454,-8.838834764831846,-1.5552474623859365
0.9023008346557617,RI8523,-10.0,1,320.373,-8.847673599596678,-1.5417470503860584
0.9057562351226807,RI8523,-10.0,1,320.31,-8.821157095302182,-1.545797173986021
0.9080862998962402,RI8523,-10.0,1,320.229,-8.821157095302182,-1.5498472975859865
0.9106686115264893,RI8523,-10.0,1,320.139,-8.856512434361509,-1.5498472975859865
0.913421630859375,RI8523,-10.0,1,320.049,-8.821157095302182,-1.545797173986021
0.9162428379058838,RI8523,-10.0,1,319.959,-8.838834764831846,-1.5471472151860084
0.9192979335784912,RI8523,-10.0,1,319.86,-8.829995930067014,-1.5498472975859865
0.9223501682281494,RI8523,-10.0,1,319.77,-8.81231826053735,-1.561997668385877
0.9254288673400879,RI8523,-10.0,1,319.671,-8.803479425772519,-1.5552474623859365
0.9283578395843506,RI8523,-10.0,1,319.581,-8.838834764831846,-1.5592975859858988
0.9313793182373047,RI8523,-10.0,1,319.48199999999997,-8.838834764831846,-1.5592975859858988
0.9344382286071777,RI8523,-10.0,1,319.383,-8.838834764831846,-1.5633477095858646
0.9375126361846924,RI8523,-10.0,1,319.284,-8.829995930067014,-1.5606476271858896
0.9404418468475342,RI8523,-10.0,1,319.194,-8.829995930067014,-1.5579475447859115
0.9434304237365723,RI8523,-10.0,1,319.095,-8.838834764831846,-1.564697750785852
0.9464237689971924,RI8523,-10.0,1,318.987,-8.821157095302182,-1.564697750785852
0.9495887756347656,RI8523,-10.0,1,318.897,-8.821157095302182,-1.5633477095858646
0.9536888599395752,RI8523,-10.0,1,318.762,-8.847673599596678,-1.5633477095858646
0.9565839767456055,RI8523,-10.0,1,318.663,-8.838834764831846,-1.5606476271858896
0.9592435359954834,RI8523,-10.0,1,318.564,-8.81231826053735,-1.5660477919858393
0.9626739025115967,RI8523,-10.0,1,318.46500000000003,-8.856512434361509,-1.5471472151860084
0.9655025005340576,RI8523,-10.0,1,318.35699999999997,-8.803479425772519,-1.5579475447859115
0.9684712886810303,RI8523,-10.0,1,318.258,-8.81231826053735,-1.5579475447859115
0.9714279174804688,RI8523,-10.0,1,318.159,-8.821157095302182,-1.5633477095858646
0.9744207859039307,RI8523,-10.0,1,318.051,-8.865351269126341,-1.5687478743858143
0.9772679805755615,RI8523,-10.0,1,317.943,-8.838834764831846,-1.5633477095858646
0.9802415370941162,RI8523,-10.0,1,317.844,-8.821157095302182,-1.5606476271858896
0.9832792282104492,RI8523,-10.0,1,317.745,-8.838834764831846,-1.5552474623859365
0.9863772392272949,RI8523,-10.0,1,317.637,-8.838834764831846,-1.5498472975859865
0.989346981048584,RI8523,-10.0,1,317.538,-8.81231826053735,-1.5471472151860084
0.9923350811004639,RI8523,-10.0,1,317.439,-8.838834764831846,-1.5444471327860334
0.9953658580780029,RI8523,-10.0,1,317.34000000000003,-8.81231826053735,-1.5592975859858988
0.9988441467285156,RI8523,-10.0,1,317.23199999999997,-8.81231826053735,-1.5525473799859615
1.0018424987792969,RI8523,-10.0,1,317.142,-8.81231826053735,-1.5552474623859365
1.0046370029449463,RI8523,-10.0,1,317.043,-8.81231826053735,-1.5484972563859958
1.007580280303955,RI8523,-10.0,1,316.935,-8.821157095302182,-1.5538974211859489
1.0104188919067383,RI8523,-10.0,1,316.827,-8.847673599596678,-1.5471472151860084
1.0135371685028076,RI8523,-10.0,1,316.737,-8.81231826053735,-1.534996844386118
1.0164878368377686,RI8523,-10.0,1,316.638,-8.856512434361509,-1.5417470503860584
1.0195348262786865,RI8523,-10.0,1,316.53,-8.838834764831846,-1.5471472151860084
1.0225412845611572,RI8523,-10.0,1,316.422,-8.829995930067014,-1.5390469679860836
1.0252914428710938,RI8523,-10.0,1,316.314,-8.81231826053735,-1.540397009186071
1.0283193588256836,RI8523,-10.0,1,316.206,-8.856512434361509,-1.534996844386118
1.0312883853912354,RI8523,-10.0,1,316.10699999999997,-8.838834764831846,-1.5390469679860836
1.0343022346496582,RI8523,-10.0,1,315.999,-8.821157095302182,-1.5390469679860836
1.0372650623321533,RI8523,-10.0,1,315.891,-8.874190103891173,-1.5322967619861463
1.0402591228485107,RI8523,-10.0,1,315.783,-8.847673599596678,-1.5309467207861587
1.0432498455047607,RI8523,-10.0,1,315.675,-8.856512434361509,-1.5363468855861053
1.0465166568756104,RI8523,-10.0,1,315.567,-8.838834764831846,-1.5484972563859958
1.0494482517242432,RI8523,-10.0,1,315.45,-8.865351269126341,-1.5322967619861463
1.0522985458374023,RI8523,-10.0,1,315.342,-8.829995930067014,-1.5336468031861306
1.0553233623504639,RI8523,-10.0,1,315.225,-8.838834764831846,-1.5295966795861713
1.058323621749878,RI8523,-10.0,1,315.117,-8.829995930067014,-1.5390469679860836
1.0613646507263184,RI8523,-10.0,1,315.009,-8.81231826053735,-1.537696926786096
1.0644302368164062,RI8523,-10.0,1,314.892,-8.821157095302182,-1.5282466383861837
1.0674519538879395,RI8523,-10.0,1,314.766,-8.847673599596678,-1.545797173986021
1.0704944133758545,RI8523,-10.0,1,314.649,-8.847673599596678,-1.5484972563859958
1.0734150409698486,RI8523,-10.0,1,314.523,-8.821157095302182,-1.5552474623859365
1.0764377117156982,RI8523,-10.0,1,314.388,-8.821157095302182,-1.5565975035859239
1.0794050693511963,RI8523,-10.0,1,314.253,-8.856512434361509,-1.5565975035859239
1.082465648651123,RI8523,-10.0,1,314.109,-8.838834764831846,-1.5592975859858988
1.0854716300964355,RI8523,-10.0,1,313.96500000000003,-8.821157095302182,-1.5538974211859489
1.088545799255371,RI8523,-10.0,1,313.83,-8.821157095302182,-1.561997668385877
1.0916013717651367,RI8523,-10.0,1,313.686,-8.81231826053735,-1.5606476271858896
1.094419240951538,RI8523,-10.0,1,313.54200000000003,-8.803479425772519,-1.564697750785852
1.0973763465881348,RI8523,-10.0,1,313.398,-8.847673599596678,-1.5606476271858896
1.1002905368804932,RI8523,-10.0,1,313.263,-8.821157095302182,-1.551197338785974
1.1034746170043945,RI8523,-10.0,1,313.128,-8.847673599596678,-1.5538974211859489
1.106416940689087,RI8523,-10.0,1,312.993,-8.847673599596678,-1.551197338785974
1.1094045639038086,RI8523,-10.0,1,312.849,-8.821157095302182,-1.5417470503860584
1.1124374866485596,RI8523,-10.0,1,312.714,-8.847673599596678,-1.545797173986021
1.115441083908081,RI8523,-10.0,1,312.579,-8.847673599596678,-1.5322967619861463
1.1182880401611328,RI8523,-10.0,1,312.444,-8.856512434361509,-1.5417470503860584
1.121243953704834,RI8523,-10.0,1,312.354,-8.838834764831846,-1.5336468031861306
1.1234712600708008,RI8523,-10.0,1,312.219,-8.829995930067014,-1.5268965971861963
1.1268000602722168,RI8523,-10.0,1,312.084,-8.829995930067014,-1.5295966795861713
1.1295065879821777,RI8523,-10.0,1,311.949,-8.856512434361509,-1.5268965971861963
1.132396936416626,RI8523,-10.0,1,311.805,-8.838834764831846,-1.5336468031861306
1.1356070041656494,RI8523,-10.0,1,311.661,-8.847673599596678,-1.5228464735862306
1.1384620666503906,RI8523,-10.0,1,311.517,-8.829995930067014,-1.5336468031861306
1.1414804458618164,RI8523,-10.0,1,311.364,-8.856512434361509,-1.540397009186071
1.1444623470306396,RI8523,-10.0,1,311.202,-8.847673599596678,-1.5336468031861306
1.1476755142211914,RI8523,-10.0,1,311.04,-8.829995930067014,-1.5417470503860584
1.150407075881958,RI8523,-10.0,1,310.878,-8.838834764831846,-1.5471472151860084
1.1535155773162842,RI8523,-10.0,1,310.716,-8.829995930067014,-1.543097091586046
1.1565139293670654,RI8523,-10.0,1,310.545,-8.856512434361509,-1.5417470503860584
1.1595656871795654,RI8523,-10.0,1,310.374,-8.829995930067014,-1.5417470503860584
1.162578821182251,RI8523,-10.0,1,310.194,-8.821157095302182,-1.5444471327860334
1.1656720638275146,RI8523,-10.0,1,310.014,-8.847673599596678,-1.5471472151860084
1.1686482429504395,RI8523,-10.0,1,309.834,-8.821157095302182,-1.5484972563859958
1.1716442108154297,RI8523,-10.0,1,309.636,-8.838834764831846,-1.5552474623859365
1.174422025680542,RI8523,-10.0,1,309.438,-8.838834764831846,-1.551197338785974
1.177873134613037,RI8523,-10.0,1,309.231,-8.847673599596678,-1.5592975859858988
1.180525302886963,RI8523,-10.0,1,309.015,-8.838834764831846,-1.561997668385877
1.18351149559021,RI8523,-10.0,1,308.79,-8.829995930067014,-1.5579475447859115
1.1865196228027344,RI8523,-10.0,1,308.565,-8.856512434361509,-1.5552474623859365
1.1893563270568848,RI8523,-10.0,1,308.34000000000003,-8.829995930067014,-1.5633477095858646
1.192331314086914,RI8523,-10.0,1,308.106,-8.847673599596678,-1.5484972563859958
1.1953668594360352,RI8523,-10.0,1,307.863,-8.838834764831846,-1.5552474623859365
1.1987957954406738,RI8523,-10.0,1,307.638,-8.856512434361509,-1.5498472975859865
1.202347755432129,RI8523,-10.0,1,307.395,-8.838834764831846,-1.5417470503860584
1.2051494121551514,RI8523,-10.0,1,307.14300000000003,-8.838834764831846,-1.5417470503860584
1.2077393531799316,RI8523,-10.0,1,306.882,-8.821157095302182,-1.5417470503860584
1.210785150527954,RI8523,-10.0,1,306.621,-8.838834764831846,-1.551197338785974
1.2139906883239746,RI8523,-10.0,1,306.342,-8.838834764831846,-1.5390469679860836
1.216707468032837,RI8523,-10.0,1,306.054,-8.838834764831846,-1.545797173986021
1.21964430809021,RI8523,-10.0,1,305.748,-8.847673599596678,-1.540397009186071
1.2225208282470703,RI8523,-10.0,1,305.424,-8.856512434361509,-1.551197338785974
1.2255268096923828,RI8523,-10.0,1,305.1,-8.856512434361509,-1.5579475447859115
1.2285435199737549,RI8523,-10.0,1,304.758,-8.865351269126341,-1.5471472151860084
1.2318212985992432,RI8523,-10.0,1,304.407,-8.865351269126341,-1.5417470503860584
1.2344961166381836,RI8523,-10.0,1,304.056,-8.838834764831846,-1.5390469679860836
1.2374989986419678,RI8523,-10.0,1,303.687,-8.856512434361509,-1.5268965971861963
1.2405290603637695,RI8523,-10.0,1,303.3,-8.821157095302182,-1.5309467207861587
1.2434978485107422,RI8523,-10.0,1,302.895,-8.81231826053735,-1.5201463911862558
1.246492624282837,RI8523,-10.0,1,302.481,-8.838834764831846,-1.5066459791863778
1.2494018077850342,RI8523,-10.0,1,302.04,-8.829995930067014,-1.5039458967864028
1.2524456977844238,RI8523,-10.0,1,301.572,-8.829995930067014,-1.4971956907864623
1.2557432651519775,RI8523,-10.0,1,301.05899999999997,-8.838834764831846,-1.5106961027863401
1.2585477828979492,RI8523,-10.0,1,300.46500000000003,-8.856512434361509,-1.5079960203863654
1.261589765548706,RI8523,-10.0,1,299.817,-8.821157095302182,-1.4971956907864623
1.2645175457000732,RI8523,-10.0,1,299.124,-8.838834764831846,-1.4863953611865592
1.2675917148590088,RI8523,-10.0,1,298.35,-8.803479425772519,-1.4728949491866814
1.2706670761108398,RI8523,-10.0,1,297.459,-8.803479425772519,-1.4674947843867314
1.2735798358917236,RI8523,-10.0,1,296.415,-8.81231826053735,-1.4512942899868755
1.2766001224517822,RI8523,-10.0,1,295.2,-8.81231826053735,-1.4269935483870977
1.2797532081604004,RI8523,-10.0,1,293.751,-8.794640591007687,-1.3959426007873763
1.2827880382537842,RI8523,-10.0,1,291.98699999999997,-8.768124086713192,-1.3554413647877457
1.285825490951538,RI8523,-10.0,1,289.80899999999997,-8.750446417183527,-1.2757889339884656
1.2889258861541748,RI8523,-10.0,1,287.06399999999996,-8.706252243359367,-1.1178341135898897
1.291862964630127,RI8523,-10.0,1,283.48199999999997,-8.591347391416553,-0.7722235663930199
1.2949581146240234,RI8523,-10.0,1,278.37,-8.414570696119917,-0.30375926999725494
1.2979028224945068,RI8523,-10.0,1,270.486,-8.105211479350803,-0.24840758079775577
1.3008732795715332,RI8523,-10.0,1,258.957,-8.47644253947374,-0.7668234015930668
1.303795576095581,RI8523,-10.0,1,244.85399999999998,-8.467603704708909,-0.8829269447920151
1.3068499565124512,RI8523,-10.0,1,229.104,-8.706252243359367,-0.9693295815912357
1.3095805644989014,RI8523,-10.0,1,213.615,-9.024450294893315,-0.8208250495925785
1.3125362396240234,RI8523,-10.0,1,195.498,-8.485281374238571,-0.23355712759788716
1.3155102729797363,RI8523,-10.0,1,175.077,-8.441087200414414,-0.47656454359568984
1.3185555934906006,RI8523,-10.0,1,151.767,-8.449926035179244,-0.6534199407940935
1.3215792179107666,RI8523,-10.0,1,126.405,-8.449926035179244,-0.3807116183965569
1.32462739944458,RI8523,-10.0,1,98.55000000000001,-8.264310505117775,-0.12690387279885124
1.327409029006958,RI8523,-10.0,1,67.40100000000001,-6.690997916977707,-0.29970914639728935
1.3303968906402588,RI8523,-10.0,1,33.91199999999998,-4.242640687119286,-0.06345193639942721
1.3335256576538086,RI8523,-10.0,1,0.63900000000001,-2.7046834380385447,-0.040501235999633775
1.3364231586456299,RI8523,-10.0,1,35.793000000000006,-1.9091883092036788,-0.12285374919888882
1.339444875717163,RI8523,-10.0,1,70.90199999999999,-1.9710601525575016,-0.028350865199743322
1.342670202255249,RI8523,-10.0,1,106.04700000000003,-1.9798989873223334,-0.1134034607989733
1.3455252647399902,RI8523,-10.0,1,139.185,0.03535533905932738,-0.04860148319956181
1.3486604690551758,RI8523,-10.0,1,172.24199999999996,-4.658065921066383,-0.08100247199926756
1.3515515327453613,RI8523,-10.0,1,204.462,-5.648015414727549,-0.08370255439924569
1.354482650756836,RI8523,-10.0,1,236.61,-5.815953275259354,-0.025650782799768373
1.3577423095703125,RI8523,-10.0,1,268.956,-5.612660075668222,-0.03375102999969322
1.3605930805206299,RI8523,-10.0,1,301.491,-5.488916388960576,-0.07425226599933019
1.3635776042938232,RI8523,-10.0,1,334.062,-5.020458146424488,-0.027000823999755855
1.366523265838623,RI8523,-10.0,1,6.668999999999983,-5.338656197958435,-0.025650782799768373
1.3695383071899414,RI8523,-10.0,1,39.402000000000044,-4.852520285892683,-0.03780115359965883
1.3725347518920898,RI8523,-10.0,1,72.10799999999995,-5.400528041312258,-0.03105094759971827
1.375537633895874,RI8523,-10.0,1,104.84100000000001,-5.144201833132135,-0.03780115359965883
1.3785285949707031,RI8523,-10.0,1,135.79200000000003,-6.690997916977707,-0.03105094759971827
1.3815336227416992,RI8523,-10.0,1,166.986,-8.67089690430004,-0.024300741599780906
1.3846445083618164,RI8523,-10.0,1,197.81100000000004,-8.388054191825422,-0.1080032959990234
1.3880329132080078,RI8523,-10.0,1,228.726,-8.078694975056306,-0.028350865199743322
1.3904898166656494,RI8523,-10.0,1,259.74,-7.981467792643157,-0.01620049439985287
1.3933160305023193,RI8523,-10.0,1,290.871,-8.511797878533068,-0.03105094759971827
1.3967342376708984,RI8523,-10.0,1,322.07400000000007,-7.9726289578783245,-0.03105094759971827
1.399418592453003,RI8523,-10.0,1,353.28600000000006,-7.963790123113493,-0.018900576799827817
1.402529001235962,RI8523,-10.0,1,24.57899999999995,-8.28198817464744,-0.024300741599780906
1.405329704284668,RI8523,-10.0,1,55.916999999999916,-7.884240610230006,-0.021600659199802766
1.4083061218261719,RI8523,-10.0,1,87.28199999999993,-7.742819253992697,-0.021600659199802766
1.4113125801086426,RI8523,-10.0,1,118.61999999999989,-8.025661966467316,-0.04725144199957114
1.4144814014434814,RI8523,-10.0,1,147.47399999999993,-10.332597840088427,-0.018900576799827817
1.4176311492919922,RI8523,-10.0,1,176.76,-8.768124086713192,-0.035101071199680686
1.4204914569854736,RI8523,-10.0,1,205.07400000000007,-8.538314382827563,-0.08370255439924569
1.4233932495117188,RI8523,-10.0,1,232.2539999999999,-8.776962921478022,-0.028350865199743322
1.4264943599700928,RI8523,-10.0,1,258.36300000000006,-8.997933790598818,-0.022950700399790233
1.4295308589935303,RI8523,-10.0,1,283.4190000000001,-8.57366972188689,-0.022950700399790233
1.4324414730072021,RI8523,-10.0,1,307.4580000000001,-8.75928525194836,-0.03240098879970574
1.4356732368469238,RI8523,-10.0,1,330.48900000000003,-8.821157095302182,-0.027000823999755855
1.43849778175354,RI8523,-10.0,1,352.53,-9.174710485895456,-0.013500411999877927
1.4415571689605713,RI8523,-10.0,1,13.634999999999991,-8.883028938656006,-0.020250617999815285
1.4445769786834717,RI8523,-10.0,1,33.82199999999989,-8.246632835588112,-0.018900576799827817
1.4475767612457275,RI8523,-10.0,1,53.108999999999924,-9.218904659719614,-0.01755053559984035
1.4505248069763184,RI8523,-10.0,1,71.46000000000004,-8.750446417183527,-0.020250617999815285
1.4535303115844727,RI8523,-10.0,1,88.9559999999999,-8.458764869944076,-0.020250617999815285
1.456521987915039,RI8523,-10.0,1,105.52500000000009,-8.768124086713192,-0.03780115359965883
1.459674596786499,RI8523,-10.0,1,121.21199999999999,-9.183549320660287,-0.043201318399608724
